elevation_m,broad_age_group,population_count
5751,young_0_14,15.4430479352
5752,old_age_65_plus,0.0229921779
5752,working_age_15_64,0.1689850274
5752,young_0_14,0.0295979460
5753,old_age_65_plus,0.9295137930
5753,working_age_15_64,9.6345021492
5753,young_0_14,3.8692544342
5754,old_age_65_plus,0.1146625232
5754,working_age_15_64,1.4013332222
5754,young_0_14,0.5634779350
5755,old_age_65_plus,0.1861818234
5755,working_age_15_64,2.1140913190
5755,young_0_14,1.0032555303
5756,old_age_65_plus,0.0922307805
5756,working_age_15_64,1.1462903329
5756,young_0_14,0.6258824688
5757,old_age_65_plus,0.2071456737
5757,working_age_15_64,1.5709305042
5757,young_0_14,0.6371873489
5758,old_age_65_plus,0.1702512299
5758,working_age_15_64,0.7964917985
5758,young_0_14,0.4553511633
5759,old_age_65_plus,1.7664347374
5759,working_age_15_64,24.0172979082
5759,young_0_14,14.8074926925
5760,old_age_65_plus,4.0915433445
5760,working_age_15_64,35.3777097454
5760,young_0_14,12.9732083343
5761,old_age_65_plus,0.0000000000
5761,working_age_15_64,0.0000000000
5761,young_0_14,0.0000000000
5762,old_age_65_plus,0.1155011030
5762,working_age_15_64,1.2049391808
5762,young_0_14,0.7515001549
5763,old_age_65_plus,0.0268185389
5763,working_age_15_64,0.1970931783
5763,young_0_14,0.0345204338
5764,old_age_65_plus,0.0016517865
5764,working_age_15_64,0.0079760444
5764,young_0_14,0.0033508910
5765,old_age_65_plus,0.0000000000
5765,working_age_15_64,0.0000000000
5765,young_0_14,0.0000000000
5766,old_age_65_plus,0.0091732572
5766,working_age_15_64,0.1282031522
5766,young_0_14,0.0416653702
5767,old_age_65_plus,0.0000000000
5767,working_age_15_64,0.0000000000
5767,young_0_14,0.0000000000
5768,old_age_65_plus,0.0409084724
5768,working_age_15_64,0.3672823613
5768,young_0_14,0.1026389174
5769,old_age_65_plus,0.0317683046
5769,working_age_15_64,0.3383815198
5769,young_0_14,0.1045083461
5770,old_age_65_plus,0.3557640164
5770,working_age_15_64,3.2225920297
5770,young_0_14,1.1340220438
5771,old_age_65_plus,6.0931797132
5771,working_age_15_64,69.8800174240
5771,young_0_14,28.2248098091
5772,old_age_65_plus,10.4040584922
5772,working_age_15_64,121.8002382556
5772,young_0_14,49.4282604511
5773,old_age_65_plus,0.0703817476
5773,working_age_15_64,0.7456923774
5773,young_0_14,0.2929546662
5774,old_age_65_plus,0.0000000000
5774,working_age_15_64,0.0000000000
5774,young_0_14,0.0000000000
5775,old_age_65_plus,0.1266967410
5775,working_age_15_64,1.3485122256
5775,young_0_14,0.5756733955
5776,old_age_65_plus,0.8133482385
5776,working_age_15_64,7.8485770547
5776,young_0_14,3.0815977410
5777,old_age_65_plus,0.1561151036
5777,working_age_15_64,1.5561153116
5777,young_0_14,0.5124911480
5778,old_age_65_plus,2.7285382580
5778,working_age_15_64,33.5036802292
5778,young_0_14,11.5638086796
5779,old_age_65_plus,3.1526837116
5779,working_age_15_64,27.9456082117
5779,young_0_14,10.0120881891
5780,old_age_65_plus,0.0983071756
5780,working_age_15_64,0.9250615868
5780,young_0_14,0.3580964885
5781,old_age_65_plus,0.6882930428
5781,working_age_15_64,7.0264063925
5781,young_0_14,2.8212221775
5782,old_age_65_plus,6.7320457388
5782,working_age_15_64,97.7200480192
5782,young_0_14,40.7207657606
5783,old_age_65_plus,0.5395524489
5783,working_age_15_64,5.1121055246
5783,young_0_14,2.5350324351
5784,old_age_65_plus,0.0271464128
5784,working_age_15_64,0.2776764650
5784,young_0_14,0.1118817434
5785,old_age_65_plus,0.0000000000
5785,working_age_15_64,0.0000000000
5785,young_0_14,0.0000000000
5786,old_age_65_plus,0.0000000000
5786,working_age_15_64,0.0000000000
5786,young_0_14,0.0000000000
5787,old_age_65_plus,2.5274478642
5787,working_age_15_64,14.4767322118
5787,young_0_14,2.8434536992
5788,old_age_65_plus,0.5769562419
5788,working_age_15_64,6.3979239208
5788,young_0_14,3.2557638558
5789,old_age_65_plus,0.0737612728
5789,working_age_15_64,0.9358339864
5789,young_0_14,0.4736500992
5790,old_age_65_plus,0.5024370675
5790,working_age_15_64,5.0830813660
5790,young_0_14,2.0153736471
5791,old_age_65_plus,0.0209098607
5791,working_age_15_64,0.1305118812
5791,young_0_14,0.0449874762
5792,old_age_65_plus,0.0398720747
5792,working_age_15_64,0.4078177791
5792,young_0_14,0.1643162183
5793,old_age_65_plus,0.6543620344
5793,working_age_15_64,6.7921981765
5793,young_0_14,2.7540212302
5794,old_age_65_plus,0.4376352530
5794,working_age_15_64,4.5783919055
5794,young_0_14,1.8178373458
5795,old_age_65_plus,0.4749247087
5795,working_age_15_64,4.8578826562
5795,young_0_14,1.9573140666
5796,old_age_65_plus,0.0255050539
5796,working_age_15_64,0.4089210010
5796,young_0_14,0.1473271972
5797,old_age_65_plus,0.1508242879
5797,working_age_15_64,1.6166298236
5797,young_0_14,0.5266913376
5798,old_age_65_plus,2.6033333979
5798,working_age_15_64,24.4882938359
5798,young_0_14,9.1669208857
5799,old_age_65_plus,0.0445438459
5799,working_age_15_64,0.4303954889
5799,young_0_14,0.1106785264
5800,old_age_65_plus,0.8963805878
5800,working_age_15_64,9.3056226783
5800,young_0_14,3.9288618048
5801,old_age_65_plus,0.0282080344
5801,working_age_15_64,0.2643425660
5801,young_0_14,0.0776434244
5802,old_age_65_plus,5.8848178521
5802,working_age_15_64,68.8028660351
5802,young_0_14,24.5456093778
5803,old_age_65_plus,0.2487833439
5803,working_age_15_64,1.5325261895
5803,young_0_14,0.3603750656
5804,old_age_65_plus,0.1532803300
5804,working_age_15_64,1.8821176849
5804,young_0_14,0.6496145688
5805,old_age_65_plus,3.9091921432
5805,working_age_15_64,39.6741447421
5805,young_0_14,16.1223645955
5806,old_age_65_plus,0.0693955641
5806,working_age_15_64,0.7340387977
5806,young_0_14,0.2651754105
5807,old_age_65_plus,0.0000000000
5807,working_age_15_64,0.0000000000
5807,young_0_14,0.0000000000
5808,old_age_65_plus,0.5099286771
5808,working_age_15_64,5.9017600110
5808,young_0_14,2.8778024134
5809,old_age_65_plus,2.8742898328
5809,working_age_15_64,32.5817932260
5809,young_0_14,11.2166389147
5810,old_age_65_plus,0.6183628858
5810,working_age_15_64,6.4349107803
5810,young_0_14,2.5974986886
5811,old_age_65_plus,0.0608675288
5811,working_age_15_64,0.6822058359
5811,young_0_14,0.3257129952
5812,old_age_65_plus,0.0424274313
5812,working_age_15_64,0.3992253589
5812,young_0_14,0.2023571525
5813,old_age_65_plus,0.0000000000
5813,working_age_15_64,0.0000000000
5813,young_0_14,0.0000000000
5814,old_age_65_plus,1.0413861535
5814,working_age_15_64,10.6520598382
5814,young_0_14,4.2918691337
5815,old_age_65_plus,3.7358099890
5815,working_age_15_64,43.2995196282
5815,young_0_14,17.4839902650
5816,old_age_65_plus,0.4847729945
5816,working_age_15_64,4.9606337510
5816,young_0_14,1.9354540929
5817,old_age_65_plus,0.5874075638
5817,working_age_15_64,6.0083944127
5817,young_0_14,2.4208695516
5818,old_age_65_plus,0.6908891681
5818,working_age_15_64,9.4075683294
5818,young_0_14,5.7948081545
5819,old_age_65_plus,0.0054939435
5819,working_age_15_64,0.0642827365
5819,young_0_14,0.0156886867
5820,old_age_65_plus,13.7547061423
5820,working_age_15_64,157.5810986874
5820,young_0_14,63.4661335736
5821,old_age_65_plus,0.1161809789
5821,working_age_15_64,0.7643371539
5821,young_0_14,0.2593176948
5822,old_age_65_plus,0.0705846717
5822,working_age_15_64,0.7219540109
5822,young_0_14,0.2908875346
5823,old_age_65_plus,0.9247459726
5823,working_age_15_64,9.4434446543
5823,young_0_14,3.8186265137
5824,old_age_65_plus,0.0651420944
5824,working_age_15_64,0.7881787103
5824,young_0_14,0.3389354078
5825,old_age_65_plus,0.0000000000
5825,working_age_15_64,0.0000000000
5825,young_0_14,0.0000000000
5826,old_age_65_plus,11.3586038835
5826,working_age_15_64,132.9084331989
5826,young_0_14,53.7860352993
5827,old_age_65_plus,3.3425059209
5827,working_age_15_64,29.7720751036
5827,young_0_14,10.7074951418
5828,old_age_65_plus,0.1823276799
5828,working_age_15_64,4.1492402442
5828,young_0_14,3.2317445725
5829,old_age_65_plus,8.0498315815
5829,working_age_15_64,75.5087370687
5829,young_0_14,30.4799441580
5830,old_age_65_plus,7.0986594726
5830,working_age_15_64,45.1652973875
5830,young_0_14,9.8620032430
5831,old_age_65_plus,0.6542477931
5831,working_age_15_64,6.9910846577
5831,young_0_14,3.0705416743
5832,old_age_65_plus,0.0864255018
5832,working_age_15_64,1.0497189923
5832,young_0_14,0.5641947887
5833,old_age_65_plus,0.1967099358
5833,working_age_15_64,1.7777731493
5833,young_0_14,0.7055469686
5834,old_age_65_plus,0.3729099430
5834,working_age_15_64,2.9702594285
5834,young_0_14,1.0093969708
5835,old_age_65_plus,0.0479749486
5835,working_age_15_64,0.5373651781
5835,young_0_14,0.1576167024
5836,old_age_65_plus,0.2043935223
5836,working_age_15_64,2.8320075450
5836,young_0_14,1.2348794250
5837,old_age_65_plus,0.5552480598
5837,working_age_15_64,5.0841729478
5837,young_0_14,1.9333810054
5838,old_age_65_plus,0.0000000000
5838,working_age_15_64,0.0000000000
5838,young_0_14,0.0000000000
5839,old_age_65_plus,0.0564110264
5839,working_age_15_64,0.6517943684
5839,young_0_14,0.3668154671
5840,old_age_65_plus,4.4898435969
5840,working_age_15_64,50.2428355748
5840,young_0_14,19.3458148097
5841,old_age_65_plus,0.4663142542
5841,working_age_15_64,4.7698363503
5841,young_0_14,1.9218400884
5842,old_age_65_plus,0.5746522156
5842,working_age_15_64,6.1021853313
5842,young_0_14,2.6489566788
5843,old_age_65_plus,2.6096825264
5843,working_age_15_64,30.2268449664
5843,young_0_14,8.7100889534
5844,old_age_65_plus,1.2109492523
5844,working_age_15_64,16.8615020252
5844,young_0_14,6.9431402043
5845,old_age_65_plus,1.1152065978
5845,working_age_15_64,12.9884287305
5845,young_0_14,5.2554663564
5846,old_age_65_plus,4.8083273023
5846,working_age_15_64,56.2628011704
5846,young_0_14,22.7687066793
5847,old_age_65_plus,0.0000000000
5847,working_age_15_64,0.0000000000
5847,young_0_14,0.0000000000
5848,old_age_65_plus,0.1775522354
5848,working_age_15_64,1.8161410978
5848,young_0_14,0.7317516990
5849,old_age_65_plus,0.4893801540
5849,working_age_15_64,4.4303425923
5849,young_0_14,1.2905353936
5850,old_age_65_plus,0.0380059779
5850,working_age_15_64,0.3887478570
5850,young_0_14,0.1566334427
5851,old_age_65_plus,0.0384427980
5851,working_age_15_64,0.5247969488
5851,young_0_14,0.3236023439
5852,old_age_65_plus,2.4454568505
5852,working_age_15_64,28.1581401930
5852,young_0_14,11.3391695569
5853,old_age_65_plus,0.2618640142
5853,working_age_15_64,2.7907893290
5853,young_0_14,1.5037000731
5854,old_age_65_plus,0.3396963824
5854,working_age_15_64,2.3590946198
5854,young_0_14,0.9677756187
5855,old_age_65_plus,0.2627186711
5855,working_age_15_64,2.5359707940
5855,young_0_14,0.7786956131
5856,old_age_65_plus,0.0493105636
5856,working_age_15_64,0.5043854574
5856,young_0_14,0.2032250888
5857,old_age_65_plus,0.1079512075
5857,working_age_15_64,1.4576722686
5857,young_0_14,0.2567712402
5858,old_age_65_plus,0.0000000000
5858,working_age_15_64,0.0000000000
5858,young_0_14,0.0000000000
5859,old_age_65_plus,1.9444765159
5859,working_age_15_64,22.5698942742
5859,young_0_14,9.1390505326
5860,old_age_65_plus,0.1098108690
5860,working_age_15_64,1.3132017376
5860,young_0_14,0.6910606404
5861,old_age_65_plus,5.3405674858
5861,working_age_15_64,62.5648892060
5861,young_0_14,25.4827097421
5862,old_age_65_plus,0.0000000000
5862,working_age_15_64,0.0000000000
5862,young_0_14,0.0000000000
5863,old_age_65_plus,31.7649345510
5863,working_age_15_64,371.6854624748
5863,young_0_14,150.4154665470
5864,old_age_65_plus,0.0793312315
5864,working_age_15_64,0.9978321018
5864,young_0_14,0.4914103691
5865,old_age_65_plus,0.0180433064
5865,working_age_15_64,0.2468430819
5865,young_0_14,0.1523169330
5866,old_age_65_plus,0.1031593699
5866,working_age_15_64,1.0551681649
5866,young_0_14,0.4251506245
5867,old_age_65_plus,1.2606093504
5867,working_age_15_64,12.8866092807
5867,young_0_14,5.1907832218
5868,old_age_65_plus,0.0423792048
5868,working_age_15_64,0.4334840234
5868,young_0_14,0.1746569178
5869,old_age_65_plus,0.2506380361
5869,working_age_15_64,2.5637043305
5869,young_0_14,1.0329559408
5870,old_age_65_plus,0.7649295568
5870,working_age_15_64,6.4035492428
5870,young_0_14,2.4334297383
5871,old_age_65_plus,0.1388127611
5871,working_age_15_64,1.3776989109
5871,young_0_14,0.4901418143
5872,old_age_65_plus,0.0147258286
5872,working_age_15_64,0.0853424669
5872,young_0_14,0.0370862851
5873,old_age_65_plus,0.1571071746
5873,working_age_15_64,1.6069829478
5873,young_0_14,0.6474781511
5874,old_age_65_plus,0.0559477625
5874,working_age_15_64,0.6997643586
5874,young_0_14,0.3378465734
5875,old_age_65_plus,0.7130791792
5875,working_age_15_64,6.5977916978
5875,young_0_14,2.6318796491
5876,old_age_65_plus,0.0000000000
5876,working_age_15_64,0.0000000000
5876,young_0_14,0.0000000000
5877,old_age_65_plus,0.0000000000
5877,working_age_15_64,0.0000000000
5877,young_0_14,0.0000000000
5878,old_age_65_plus,6.4656663614
5878,working_age_15_64,70.7001745757
5878,young_0_14,25.9413212161
5879,old_age_65_plus,0.2021987985
5879,working_age_15_64,2.8258722760
5879,young_0_14,0.9184056837
5880,old_age_65_plus,0.0961929327
5880,working_age_15_64,0.9289556404
5880,young_0_14,0.3524885210
5881,old_age_65_plus,0.1923640855
5881,working_age_15_64,1.9292209045
5881,young_0_14,0.7755719075
5882,old_age_65_plus,0.2506410382
5882,working_age_15_64,2.5637363009
5882,young_0_14,1.0329709537
5883,old_age_65_plus,0.1162661649
5883,working_age_15_64,1.2331404942
5883,young_0_14,0.4549054144
5884,old_age_65_plus,1.0763628231
5884,working_age_15_64,12.9827827704
5884,young_0_14,4.4854601345
5885,old_age_65_plus,0.6450392968
5885,working_age_15_64,6.4989901169
5885,young_0_14,2.6001876284
5886,old_age_65_plus,0.8330216870
5886,working_age_15_64,11.2989839001
5886,young_0_14,3.2945751152
5887,old_age_65_plus,0.0000000000
5887,working_age_15_64,0.0000000000
5887,young_0_14,0.0000000000
5888,old_age_65_plus,1.5970341079
5888,working_age_15_64,15.1181754321
5888,young_0_14,5.7363409251
5889,old_age_65_plus,5.0869768182
5889,working_age_15_64,44.5530496023
5889,young_0_14,11.5924626743
5890,old_age_65_plus,0.2931809472
5890,working_age_15_64,3.0695715323
5890,young_0_14,1.3654590379
5891,old_age_65_plus,0.0003778612
5891,working_age_15_64,0.0038492244
5891,young_0_14,0.0009439386
5892,old_age_65_plus,0.0458282470
5892,working_age_15_64,0.5544859571
5892,young_0_14,0.2384433434
5893,old_age_65_plus,0.0000000000
5893,working_age_15_64,0.0000000000
5893,young_0_14,0.0000000000
5894,old_age_65_plus,1.2507134329
5894,working_age_15_64,13.7918719098
5894,young_0_14,7.5558658192
5895,old_age_65_plus,0.1357633733
5895,working_age_15_64,1.2884698976
5895,young_0_14,0.3869118930
5896,old_age_65_plus,0.5122411675
5896,working_age_15_64,5.2953719283
5896,young_0_14,2.1343638548
5897,old_age_65_plus,0.4707887478
5897,working_age_15_64,2.2286991253
5897,young_0_14,0.4552534213
5898,old_age_65_plus,1.7414016667
5898,working_age_15_64,17.6675462145
5898,young_0_14,7.0762766330
5899,old_age_65_plus,0.0000000000
5899,working_age_15_64,0.0000000000
5899,young_0_14,0.0000000000
5900,old_age_65_plus,0.0000000000
5900,working_age_15_64,0.0000000000
5900,young_0_14,0.0000000000
5901,old_age_65_plus,0.0652939250
5901,working_age_15_64,0.8641470768
5901,young_0_14,0.4527706896
5902,old_age_65_plus,0.0000000000
5902,working_age_15_64,0.0000000000
5902,young_0_14,0.0000000000
5903,old_age_65_plus,3.4810675485
5903,working_age_15_64,40.7537609451
5903,young_0_14,16.5238774912
5904,old_age_65_plus,0.0000000000
5904,working_age_15_64,0.0000000000
5904,young_0_14,0.0000000000
5905,old_age_65_plus,0.0000000000
5905,working_age_15_64,0.0000000000
5905,young_0_14,0.0000000000
5906,old_age_65_plus,0.9935613014
5906,working_age_15_64,14.3607409392
5906,young_0_14,4.8112029447
5907,old_age_65_plus,2.8731081578
5907,working_age_15_64,41.8074009602
5907,young_0_14,17.4257757440
5908,old_age_65_plus,0.0931372924
5908,working_age_15_64,0.8729287833
5908,young_0_14,0.2946124312
5909,old_age_65_plus,1.2041867157
5909,working_age_15_64,14.4530959912
5909,young_0_14,5.8440127736
5910,old_age_65_plus,1.4497543188
5910,working_age_15_64,16.8297331156
5910,young_0_14,4.9308050326
5911,old_age_65_plus,0.4117903394
5911,working_age_15_64,4.9148809037
5911,young_0_14,2.1429310147
5912,old_age_65_plus,0.0000000000
5912,working_age_15_64,0.0000000000
5912,young_0_14,0.0000000000
5913,old_age_65_plus,3.6209004588
5913,working_age_15_64,42.2835145320
5913,young_0_14,17.1549979195
5914,old_age_65_plus,0.4850965977
5914,working_age_15_64,5.0241807895
5914,young_0_14,2.0771809719
5915,old_age_65_plus,2.3565288248
5915,working_age_15_64,28.1670743152
5915,young_0_14,9.9434264973
5916,old_age_65_plus,0.8046564250
5916,working_age_15_64,8.2710550679
5916,young_0_14,3.2938609360
5917,old_age_65_plus,0.0641349020
5917,working_age_15_64,0.6550925681
5917,young_0_14,0.3428186653
5918,old_age_65_plus,8.6103501394
5918,working_age_15_64,100.7506468296
5918,young_0_14,40.7722564340
5919,old_age_65_plus,0.0000000000
5919,working_age_15_64,0.0000000000
5919,young_0_14,0.0000000000
5920,old_age_65_plus,0.1269840887
5920,working_age_15_64,1.7746750480
5920,young_0_14,0.5767652518
5921,old_age_65_plus,0.0786271683
5921,working_age_15_64,1.0553022926
5921,young_0_14,0.6175078052
5922,old_age_65_plus,0.0387327311
5922,working_age_15_64,0.4686459303
5922,young_0_14,0.2015282949
5923,old_age_65_plus,11.0183097352
5923,working_age_15_64,69.7891941071
5923,young_0_14,15.1067405939
5924,old_age_65_plus,0.1892228455
5924,working_age_15_64,1.9355008714
5924,young_0_14,0.7798433173
5925,old_age_65_plus,4.6322069245
5925,working_age_15_64,53.7315259469
5925,young_0_14,15.5036004132
5926,old_age_65_plus,0.0775541762
5926,working_age_15_64,0.5117642700
5926,young_0_14,0.1416547133
5927,old_age_65_plus,0.0083250963
5927,working_age_15_64,0.0510079088
5927,young_0_14,0.0143485437
5928,old_age_65_plus,2.2417262923
5928,working_age_15_64,26.2307363749
5928,young_0_14,10.6151822209
5929,old_age_65_plus,5.6511222217
5929,working_age_15_64,65.8738831449
5929,young_0_14,26.5720142126
5930,old_age_65_plus,0.4903255170
5930,working_age_15_64,5.0154492632
5930,young_0_14,2.0208021998
5931,old_age_65_plus,0.0000340122
5931,working_age_15_64,0.0004441568
5931,young_0_14,0.0001800539
5932,old_age_65_plus,0.0000000000
5932,working_age_15_64,0.0000000000
5932,young_0_14,0.0000000000
5933,old_age_65_plus,7.4540833905
5933,working_age_15_64,87.2211313248
5933,young_0_14,35.2970684171
5934,old_age_65_plus,1.5257423961
5934,working_age_15_64,13.5167986042
5934,young_0_14,4.8283273128
5935,old_age_65_plus,2.5834584869
5935,working_age_15_64,16.3634565175
5935,young_0_14,3.5420720875
5936,old_age_65_plus,0.0000000000
5936,working_age_15_64,0.0000000000
5936,young_0_14,0.0000000000
5937,old_age_65_plus,0.0000000000
5937,working_age_15_64,0.0000000000
5937,young_0_14,0.0000000000
5938,old_age_65_plus,0.0024526343
5938,working_age_15_64,0.0142254151
5938,young_0_14,0.0061807136
5939,old_age_65_plus,0.0549732309
5939,working_age_15_64,0.6232041847
5939,young_0_14,0.3030221569
5940,old_age_65_plus,0.0000000000
5940,working_age_15_64,0.0000000000
5940,young_0_14,0.0000000000
5941,old_age_65_plus,0.8293001555
5941,working_age_15_64,8.4827053554
5941,young_0_14,3.4178096129
5942,old_age_65_plus,0.1537604558
5942,working_age_15_64,1.4642627896
5942,young_0_14,0.5287185453
5943,old_age_65_plus,0.0978571226
5943,working_age_15_64,1.3358474672
5943,young_0_14,0.8237177804
5944,old_age_65_plus,0.0899369658
5944,working_age_15_64,1.3182338439
5944,young_0_14,0.4386340650
5945,old_age_65_plus,0.5288285509
5945,working_age_15_64,5.4530614559
5945,young_0_14,2.2582501442
5946,old_age_65_plus,0.0902340101
5946,working_age_15_64,1.2137514255
5946,young_0_14,0.7152496163
5947,old_age_65_plus,0.1394305103
5947,working_age_15_64,1.8976152553
5947,young_0_14,0.6746329962
5948,old_age_65_plus,1.7089944500
5948,working_age_15_64,25.0490063131
5948,young_0_14,8.3349016905
5949,old_age_65_plus,3.4151821217
5949,working_age_15_64,32.9304007827
5949,young_0_14,13.3330501663
5950,old_age_65_plus,0.0000000000
5950,working_age_15_64,0.0000000000
5950,young_0_14,0.0000000000
5951,old_age_65_plus,0.4369479386
5951,working_age_15_64,5.2602531097
5951,young_0_14,1.3912163478
5952,old_age_65_plus,2.4280775750
5952,working_age_15_64,28.4477026029
5952,young_0_14,11.4944860975
5953,old_age_65_plus,0.3614109199
5953,working_age_15_64,7.8403694262
5953,young_0_14,6.0515097173
5954,old_age_65_plus,0.0000000000
5954,working_age_15_64,0.0000000000
5954,young_0_14,0.0000000000
5955,old_age_65_plus,0.0475868232
5955,working_age_15_64,0.4973388680
5955,young_0_14,0.1900051196
5956,old_age_65_plus,0.0348565362
5956,working_age_15_64,0.4758365620
5956,young_0_14,0.2934073918
5957,old_age_65_plus,0.0107758116
5957,working_age_15_64,0.1260795908
5957,young_0_14,0.0307671907
5958,old_age_65_plus,0.1439629979
5958,working_age_15_64,1.6844995329
5958,young_0_14,0.4675947679
5959,old_age_65_plus,1.6402768930
5959,working_age_15_64,15.6234710813
5959,young_0_14,5.9582866728
5960,old_age_65_plus,4.5884883206
5960,working_age_15_64,53.7180377357
5960,young_0_14,21.4502869620
5961,old_age_65_plus,0.0624633650
5961,working_age_15_64,0.7499079364
5961,young_0_14,0.3815390368
5962,old_age_65_plus,0.0396938733
5962,working_age_15_64,0.5430525839
5962,young_0_14,0.3350948552
5963,old_age_65_plus,0.0244306904
5963,working_age_15_64,0.2289499063
5963,young_0_14,0.0672452870
5964,old_age_65_plus,0.0227871136
5964,working_age_15_64,0.2666541128
5964,young_0_14,0.1079093027
5965,old_age_65_plus,0.2760730595
5965,working_age_15_64,3.1103663649
5965,young_0_14,1.4963725563
5966,old_age_65_plus,0.0761255415
5966,working_age_15_64,1.0392049644
5966,young_0_14,0.6407998707
5967,old_age_65_plus,0.0296965431
5967,working_age_15_64,0.3431057427
5967,young_0_14,0.1930917347
5968,old_age_65_plus,0.0000000000
5968,working_age_15_64,0.0000000000
5968,young_0_14,0.0000000000
5969,old_age_65_plus,0.8731139596
5969,working_age_15_64,7.8237434672
5969,young_0_14,2.8294676542
5970,old_age_65_plus,0.0009030609
5970,working_age_15_64,0.0065960863
5970,young_0_14,0.0025462287
5971,old_age_65_plus,1.6187464492
5971,working_age_15_64,18.9411681592
5971,young_0_14,7.6652003825
5972,old_age_65_plus,0.0764021114
5972,working_age_15_64,0.9686605665
5972,young_0_14,0.5498166352
5973,old_age_65_plus,0.0000000000
5973,working_age_15_64,0.0000000000
5973,young_0_14,0.0000000000
5974,old_age_65_plus,0.0558899843
5974,working_age_15_64,0.5235157985
5974,young_0_14,0.1829528077
5975,old_age_65_plus,0.0000000000
5975,working_age_15_64,0.0000000000
5975,young_0_14,0.0000000000
5976,old_age_65_plus,0.0166709198
5976,working_age_15_64,0.2329930570
5976,young_0_14,0.0757224821
5977,old_age_65_plus,0.6728389990
5977,working_age_15_64,6.8822757602
5977,young_0_14,2.7729722857
5978,old_age_65_plus,0.9355759157
5978,working_age_15_64,6.4293021802
5978,young_0_14,1.7401319158
5979,old_age_65_plus,0.0145091177
5979,working_age_15_64,0.1680607037
5979,young_0_14,0.0484276553
5980,old_age_65_plus,1.9055278546
5980,working_age_15_64,19.3990075195
5980,young_0_14,7.7625908187
5981,old_age_65_plus,0.0510627184
5981,working_age_15_64,0.6969983578
5981,young_0_14,0.4297762392
5982,old_age_65_plus,0.3825719089
5982,working_age_15_64,3.9132167762
5982,young_0_14,1.5766941407
5983,old_age_65_plus,8.8802427873
5983,working_age_15_64,79.9978530407
5983,young_0_14,15.5329996496
5984,old_age_65_plus,0.0000000000
5984,working_age_15_64,0.0000000000
5984,young_0_14,0.0000000000
5985,old_age_65_plus,0.0408921273
5985,working_age_15_64,0.4182442790
5985,young_0_14,0.1685180948
5986,old_age_65_plus,3.7125803763
5986,working_age_15_64,38.0948618772
5986,young_0_14,15.3351544618
5987,old_age_65_plus,0.1113139518
5987,working_age_15_64,1.3294846779
5987,young_0_14,0.6983877723
5988,old_age_65_plus,0.0000000000
5988,working_age_15_64,0.0000000000
5988,young_0_14,0.0000000000
5989,old_age_65_plus,0.5904146973
5989,working_age_15_64,6.0392258614
5989,young_0_14,2.4332951307
5990,old_age_65_plus,0.0119362553
5990,working_age_15_64,0.1095244440
5990,young_0_14,0.0270772045
5991,old_age_65_plus,0.0000000000
5991,working_age_15_64,0.0000000000
5991,young_0_14,0.0000000000
5992,old_age_65_plus,0.0534368901
5992,working_age_15_64,0.7294432605
5992,young_0_14,0.4497848712
5993,old_age_65_plus,0.8865241520
5993,working_age_15_64,9.0680299252
5993,young_0_14,3.6536437795
5994,old_age_65_plus,0.5653624153
5994,working_age_15_64,5.7829465196
5994,young_0_14,2.3300351948
5995,old_age_65_plus,1.2636761905
5995,working_age_15_64,11.2089350186
5995,young_0_14,4.0144151313
5996,old_age_65_plus,0.0433384848
5996,working_age_15_64,0.6140352504
5996,young_0_14,0.2840111284
5997,old_age_65_plus,0.5953583424
5997,working_age_15_64,5.2804162800
5997,young_0_14,1.8915548325
5998,old_age_65_plus,1.0158828404
5998,working_age_15_64,10.3911930621
5998,young_0_14,4.1867672056
5999,old_age_65_plus,0.0325736942
5999,working_age_15_64,0.3332121614
5999,young_0_14,0.1342550963
6000,old_age_65_plus,0.0783678201
6000,working_age_15_64,1.2563394187
6000,young_0_14,0.4526357835
6001,old_age_65_plus,9.5047297069
6001,working_age_15_64,111.2552291537
6001,young_0_14,45.0092903920
6002,old_age_65_plus,17.0229037926
6002,working_age_15_64,199.1870865822
6002,young_0_14,80.6079906225
6003,old_age_65_plus,1.4269114426
6003,working_age_15_64,14.5330424728
6003,young_0_14,5.9169381699
6004,old_age_65_plus,0.4962471067
6004,working_age_15_64,6.7742789388
6004,young_0_14,4.1771874726
6005,old_age_65_plus,0.7443587366
6005,working_age_15_64,7.6139042675
6005,young_0_14,3.0677568018
6006,old_age_65_plus,2.5062129300
6006,working_age_15_64,29.1193458114
6006,young_0_14,11.6534676631
6007,old_age_65_plus,0.0473997863
6007,working_age_15_64,0.5175486570
6007,young_0_14,0.1505014612
6008,old_age_65_plus,10.3142323832
6008,working_age_15_64,120.5607877378
6008,young_0_14,49.8743634091
6009,old_age_65_plus,0.4348526332
6009,working_age_15_64,4.4479907565
6009,young_0_14,1.7921668729
6010,old_age_65_plus,0.0098874976
6010,working_age_15_64,0.1156639070
6010,young_0_14,0.0282244316
6011,old_age_65_plus,0.3842109907
6011,working_age_15_64,3.9299795404
6011,young_0_14,1.5834499449
6012,old_age_65_plus,0.0000000000
6012,working_age_15_64,0.0000000000
6012,young_0_14,0.0000000000
6013,old_age_65_plus,0.0000000000
6013,working_age_15_64,0.0000000000
6013,young_0_14,0.0000000000
6014,old_age_65_plus,0.0271464128
6014,working_age_15_64,0.2776764650
6014,young_0_14,0.1118817434
6015,old_age_65_plus,0.0208003774
